n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
400,1,189,159,5,344,6
350,0,128,119,6,335,8
450,0,169,141,6,428,7
100,0,35,31,5,86,6
250,1,108,90,5,155,5
400,1,186,164,5,322,6
150,0,52,45,5,116,6
150,1,56,52,4,65,5
200,1,86,81,4,158,6
50,0,23,22,4,23,4
200,0,66,58,5,136,6
200,1,88,71,5,168,5
200,0,81,69,5,173,6
50,1,26,26,4,34,5
200,0,72,59,6,185,7
450,1,209,151,5,380,6
100,0,43,36,4,69,5
450,1,188,181,6,384,6
250,1,110,110,4,215,6
25,1,16,13,3,18,3
250,1,112,107,4,217,5
300,0,109,96,5,238,6
100,0,37,28,4,50,5
150,1,71,58,4,122,5
100,0,40,33,5,73,6
400,0,153,131,5,312,7
450,1,209,194,4,386,6
350,1,138,131,4,262,6
25,1,11,11,3,8,3
200,1,85,76,4,157,6
400,1,177,159,5,369,6
50,0,22,20,3,24,5
350,1,164,141,5,285,6
350,0,126,107,5,281,7
250,1,116,86,4,128,5
25,1,11,10,4,10,4
25,0,8,7,4,10,5
100,0,40,29,5,71,6
400,1,176,147,5,313,5
50,0,19,19,3,29,5
50,0,20,16,3,28,5
150,0,62,51,4,108,6
100,0,42,34,4,53,5
450,0,157,147,5,352,6
300,0,120,96,6,242,7
450,0,174,144,5,345,6
25,1,14,14,2,8,3
350,1,157,142,4,269,6
25,1,13,9,3,17,4
150,1,63,55,5,111,5
250,1,129,77,3,110,5
150,0,55,47,5,98,6
100,1,45,36,3,46,4
100,0,39,31,5,98,6
300,0,122,99,5,240,6
500,1,225,214,4,400,6
100,1,46,36,4,83,5
25,1,13,9,4,20,4
350,1,165,135,3,221,5
450,0,157,148,7,445,7
250,1,122,86,5,198,5
25,0,12,11,3,20,4
450,1,186,160,5,354,5
150,0,54,43,5,129,6
500,1,225,166,4,409,6
250,0,85,82,4,206,6
450,0,175,160,5,424,7
300,1,125,108,4,221,6
200,0,80,80,5,157,6
200,0,89,79,3,96,5
500,1,219,162,4,423,5
50,0,21,16,3,25,4
150,0,59,52,3,71,5
300,1,127,98,4,235,6
100,1,44,38,3,43,4
150,1,76,68,5,118,5
300,1,138,116,4,224,6
500,0,170,151,5,471,7
25,1,15,12,3,11,3
50,1,27,24,3,26,4
500,1,214,192,4,380,6
300,1,135,107,5,292,6
350,0,138,126,5,269,7
500,1,225,166,5,392,6
500,1,232,206,4,414,6
200,0,74,58,5,146,6
300,1,129,120,4,265,6
400,0,153,122,5,342,7
400,0,130,127,7,383,8
100,0,42,35,6,95,7
50,1,21,19,5,46,5
100,0,43,32,6,97,6
50,0,18,16,4,40,5
500,1,204,187,6,432,7
150,1,72,63,4,79,4
200,1,88,74,4,188,6
100,1,44,44,3,37,4
50,1,25,19,3,31,5
50,0,25,18,4,31,5
50,0,19,17,4,35,5
500,0,186,169,5,374,7
450,0,157,145,6,315,7
300,1,138,95,4,119,5
500,0,203,172,5,378,7
150,1,67,52,4,116,5
350,1,161,145,5,300,6
50,0,22,19,3,29,4
300,0,122,113,6,242,7
350,0,128,119,5,264,7
400,1,169,155,5,337,6
350,0,131,105,6,262,7
50,0,22,21,3,36,5
200,1,90,70,4,173,6
450,0,171,120,6,439,7
150,1,72,60,4,61,5
450,0,149,141,7,429,8
200,1,107,83,4,97,5
400,0,151,133,5,314,7
450,0,174,136,5,355,7
400,1,186,146,4,307,5
150,1,58,57,3,54,5
50,1,19,18,4,22,5
250,1,112,96,5,203,6
150,1,68,55,4,63,5
50,1,28,25,4,48,4
150,0,57,46,6,85,6
100,0,46,40,6,96,6
300,0,104,99,5,219,7
450,1,202,161,5,434,7
50,0,25,21,5,31,5
300,0,122,81,7,295,7
25,0,11,11,4,5,4
100,1,51,39,4,46,4
200,0,82,72,4,177,6
25,1,12,12,3,19,3
300,1,141,103,6,296,7
25,0,13,9,5,25,5
250,0,102,87,5,210,6
100,1,42,35,4,69,5
100,1,42,30,4,98,5
300,1,121,109,5,261,6
100,0,34,24,5,91,6
200,0,80,61,6,196,7
350,0,125,123,6,333,7
400,1,177,168,6,390,7
100,0,38,37,4,55,6
450,1,185,166,5,395,6
300,1,135,121,4,233,5
400,1,153,149,6,340,7
350,1,152,112,4,195,5
25,1,15,11,3,15,3
100,0,46,37,4,67,5
50,0,19,16,5,41,6
500,1,200,180,5,407,6
450,0,177,169,5,293,6
400,0,144,130,6,394,7
50,1,29,25,4,27,5
350,0,128,103,5,284,7
500,1,226,209,5,463,7
500,1,218,214,4,364,6
250,0,100,87,4,187,6
50,0,23,23,4,37,5
400,1,171,147,4,339,6
250,0,89,73,5,154,6
50,0,18,16,5,47,5
450,0,172,165,5,336,6
500,0,175,153,6,494,8
150,0,60,51,4,120,5
350,0,123,116,7,318,8
450,1,203,137,5,355,6
350,1,144,121,4,327,6
100,1,47,32,4,47,5
250,1,112,95,6,237,7
450,1,205,201,5,411,6
250,0,93,84,5,244,7
500,0,182,166,6,402,7
500,1,221,161,5,415,6
500,0,198,173,5,419,7
200,0,70,63,5,142,6
500,1,214,206,5,423,7
250,1,107,82,5,214,5
200,1,95,66,4,169,5
150,1,63,53,5,90,5
25,1,18,13,4,22,4
250,1,124,99,5,227,6
100,0,35,29,5,96,7
300,1,131,111,4,257,5
250,0,82,77,4,153,6
50,0,21,21,5,39,5
25,1,15,12,2,13,3
350,1,150,134,6,304,6
450,0,188,154,6,437,7
150,0,49,46,6,127,6
100,1,40,31,3,44,4
350,0,135,101,6,280,7
450,1,183,176,5,379,6
50,0,29,24,5,48,5
500,0,202,167,5,380,6
100,0,42,36,5,86,6
200,1,86,60,5,169,6
150,0,65,58,4,119,6
500,1,227,187,4,374,6
25,1,12,10,4,19,4
100,1,46,39,4,97,5
100,1,45,36,5,70,6
200,1,96,85,5,196,6
100,0,38,31,5,96,7
350,1,155,143,4,299,6
50,0,17,13,4,29,6
500,0,173,169,5,418,7
200,0,73,57,5,156,6
450,1,191,155,4,311,5
450,0,156,142,6,388,7
25,1,13,8,3,11,4
150,0,61,61,5,146,7
25,0,13,12,4,10,4
25,0,14,12,4,21,4
350,0,109,103,4,270,7
50,1,24,23,4,48,5
50,1,22,16,4,47,5
200,1,96,72,4,93,5
350,1,147,130,4,299,5
50,0,20,16,3,20,4
100,1,46,32,4,41,5
300,0,115,106,5,225,7
500,1,208,198,5,476,6
450,1,189,174,5,445,7
500,1,209,191,5,457,6
350,1,157,138,5,278,6
350,1,162,120,5,287,6
200,0,74,68,5,176,6
25,1,12,11,3,11,4
100,1,40,34,4,68,6
350,0,136,118,5,265,7
250,1,115,85,4,207,5
100,0,37,31,4,68,6
350,0,130,108,5,290,7
400,1,165,138,4,340,6
200,1,74,65,4,75,5
500,1,231,228,5,423,6
25,1,13,12,3,7,3
50,1,25,17,4,40,5
150,1,73,61,4,80,4
400,0,159,138,5,338,6
300,1,142,124,4,235,6
450,1,191,181,5,405,6
400,0,153,132,5,317,7
500,1,236,194,5,402,6
200,0,74,55,6,189,7
450,0,157,131,6,350,7
350,0,139,119,5,284,7
400,0,153,129,5,306,7
500,0,175,151,5,462,8
500,1,204,190,6,485,7
50,1,23,21,4,42,5
100,0,34,28,5,66,6
250,1,114,80,3,117,5
500,1,223,197,5,397,6
100,1,50,47,5,71,5
500,1,207,197,6,476,7
150,1,64,49,3,132,5
350,1,164,126,4,179,5
250,0,96,89,5,196,6
300,0,113,99,5,213,6
500,0,199,171,5,420,6
25,1,15,13,3,14,4
250,0,86,70,4,226,6
350,1,151,133,4,341,6
25,0,13,13,3,11,3
150,1,75,56,5,124,5
25,1,13,13,3,19,4
400,0,132,124,5,281,6
350,1,171,147,4,307,6
250,1,112,107,5,207,5
150,1,62,59,5,112,5
50,0,19,19,5,34,5
300,0,102,95,5,238,6
250,0,89,76,6,188,6
50,1,26,21,4,27,4
500,0,191,159,6,463,8
350,1,146,133,6,304,7
100,1,49,31,4,61,5
350,0,129,124,5,257,6
400,1,167,147,5,294,6
300,1,121,103,6,259,6
500,1,215,176,6,457,6
25,0,11,8,4,16,5
25,1,16,9,2,3,3
50,0,23,19,3,21,4
450,1,204,182,4,387,6
350,1,147,114,4,254,5
500,1,213,185,5,491,6
300,1,132,101,5,241,6
200,1,93,89,4,139,5
350,0,124,110,5,278,6
100,0,34,33,5,73,6
150,1,80,47,4,87,5
25,0,13,13,3,21,4
300,1,125,118,5,261,6
450,0,156,142,5,335,6
25,0,12,10,5,23,5
200,1,94,74,5,196,6
350,0,123,111,5,293,7
100,1,52,42,5,86,5
300,0,104,97,5,268,6
200,1,95,78,3,88,5
300,1,128,113,5,237,6
200,1,84,72,4,148,5
25,0,13,9,3,13,4
25,0,11,8,3,13,4
400,1,178,160,5,353,6
200,0,75,67,6,161,6
500,1,210,198,6,396,6
50,1,24,21,4,21,5
300,1,139,121,4,270,6
100,1,42,38,3,34,4
300,1,131,111,5,256,5
400,0,155,136,6,306,7
500,1,231,191,4,413,6
300,0,108,102,4,240,6
450,0,185,156,5,439,7
200,1,98,84,4,97,5
350,0,127,101,5,247,6
200,1,113,100,5,174,5
200,0,79,59,6,158,7
300,0,113,86,6,212,7
300,1,147,106,4,246,5
300,0,124,96,6,225,7
350,1,145,128,5,341,6
250,1,113,94,4,109,5
350,1,153,142,4,299,6
300,1,126,109,5,266,6
150,1,63,60,4,132,5
150,0,54,40,5,121,6
400,1,189,159,5,320,6
150,0,60,52,7,139,7
150,1,68,47,4,77,5
250,1,120,109,4,224,6
250,0,96,81,6,206,7
25,0,14,11,3,12,4
300,0,104,100,5,228,6
500,0,186,149,5,406,7
200,0,72,68,6,184,7
100,1,42,36,5,62,5
350,0,123,112,6,301,7
350,1,153,130,4,279,5
200,0,72,62,4,147,6
50,1,26,17,4,37,5
150,0,54,48,5,136,7
300,0,110,101,6,223,7
400,1,179,161,4,298,6
100,1,44,33,4,66,5
300,0,111,100,5,256,6
25,0,11,10,4,25,5
200,0,72,60,5,147,6
400,0,144,120,6,382,8
200,0,78,59,3,118,5
350,1,160,146,4,279,6
300,0,119,93,7,296,8
50,1,24,17,4,39,5
500,1,212,171,5,495,6
50,0,21,19,4,22,5
150,1,73,54,4,102,5
350,1,170,156,5,290,6
25,1,12,11,4,17,5
300,0,118,106,4,195,6
25,1,11,9,3,15,4
50,0,23,18,4,44,5
350,1,134,131,4,291,6
100,1,47,44,5,96,6
350,0,123,107,6,290,6
150,1,70,61,5,135,6
300,1,135,101,4,235,6
400,1,171,159,4,277,6
250,1,113,89,5,214,6
500,0,172,162,5,400,7
450,0,163,158,6,433,8
500,0,186,165,5,406,6
300,1,123,106,5,296,6
250,1,107,99,4,231,6
25,0,9,7,4,11,5
50,1,22,20,5,47,6
400,0,145,135,5,372,8
250,1,119,102,5,216,6
300,1,133,98,4,135,5
250,1,99,89,4,196,6
200,0,70,67,5,121,6
500,0,176,174,6,495,8
350,1,152,118,5,288,6
25,0,9,9,4,22,5
350,1,157,137,4,285,5
200,0,76,71,5,186,7
400,1,169,158,5,353,6
350,0,128,115,6,248,7
50,0,23,19,4,47,5
200,1,97,74,4,172,5
300,1,131,95,5,248,6
100,1,52,49,4,47,5
100,0,36,31,5,90,7
50,1,24,20,3,35,5
350,0,141,122,6,345,7
500,1,210,191,5,414,5
250,0,96,75,7,235,7
400,1,178,132,5,179,5
200,0,81,69,5,184,7
400,1,181,143,4,155,5
200,0,71,63,6,151,6
150,0,57,48,5,94,6
450,0,151,136,6,446,7
500,0,183,161,5,412,6
250,0,96,87,4,187,6
500,0,181,174,6,368,7
350,0,134,130,5,255,6
200,1,84,74,4,132,5
25,1,10,9,3,8,4
25,0,12,9,6,22,6
50,0,24,14,4,15,4
250,0,102,82,6,218,7
300,0,110,91,4,209,6
200,0,72,62,5,137,6
400,1,155,155,5,304,6
450,1,202,148,4,235,5
200,1,97,74,4,127,5
150,1,73,64,4,73,4
400,1,169,153,4,328,6
100,0,35,33,6,72,6
450,1,186,169,4,360,6
150,0,59,50,6,121,6
400,0,133,124,6,282,7
400,1,167,162,4,357,6
450,0,176,155,5,394,6
150,0,60,42,5,94,6
50,1,23,23,3,18,3
350,0,123,120,7,347,7
500,0,178,165,5,404,7
500,1,196,163,5,386,6
450,0,159,121,6,349,7
300,0,104,103,5,231,7
25,0,12,9,3,9,4
300,0,104,103,6,267,7
500,0,176,149,6,393,7
450,0,171,159,5,305,6
250,0,98,90,6,245,7
50,1,23,16,4,33,4
350,0,135,119,6,337,7
400,1,167,146,5,176,5
25,1,14,14,3,14,4
100,0,47,38,5,86,5
25,0,10,10,4,22,4
50,1,26,22,3,45,4
50,1,20,15,5,47,5
500,1,215,170,4,408,6
200,1,78,78,5,121,6
450,0,163,156,6,422,8
400,1,171,143,5,350,6
350,1,152,133,5,293,6
250,0,92,73,4,168,6
500,0,182,168,6,483,7
200,0,71,68,5,153,6
250,1,106,88,4,196,5
25,1,14,13,5,22,5
500,0,182,146,5,396,7
50,1,26,21,4,31,4
300,1,125,115,5,262,6
400,1,184,170,4,350,6
400,1,183,149,4,198,5
500,1,216,212,4,418,6
200,1,89,89,5,158,6
200,0,83,71,5,161,6
300,0,109,91,5,257,7
350,1,146,124,5,340,6
400,1,170,155,5,298,6
200,1,87,69,5,155,6
100,1,42,38,3,71,5
100,0,44,36,4,82,6
100,1,36,34,5,97,6
450,0,153,148,5,378,7
350,1,136,119,5,309,6
300,1,133,107,4,207,5
25,0,14,9,3,19,4
25,0,9,7,4,7,5
150,0,56,49,5,113,6
450,0,183,152,5,351,7
500,1,224,188,5,433,6
250,0,83,77,6,181,7
50,1,21,19,3,35,5
300,1,126,118,5,240,6
350,1,160,147,5,307,6
400,0,149,140,5,335,6
100,1,40,28,3,46,5
25,1,11,8,4,15,4
350,0,143,116,5,346,7
25,1,12,11,2,7,3
200,1,88,66,4,164,5
150,1,59,53,4,124,5
100,0,40,36,5,60,6
450,1,195,173,5,385,6
200,0,67,64,6,172,7
250,1,103,87,4,200,5
350,0,122,115,5,263,6
25,1,14,10,3,13,4
300,0,103,94,6,274,7
100,1,50,32,4,54,5
500,1,214,172,4,417,5
400,1,185,175,5,343,5
350,1,151,116,4,167,5
250,0,97,95,5,164,6
25,0,11,10,4,15,4
150,1,77,51,3,71,5
250,1,123,83,5,214,6
100,0,38,33,6,94,7
150,1,60,54,5,115,6
25,1,13,12,3,13,3
500,0,180,150,6,455,7
400,0,159,141,6,390,7
200,0,77,61,5,141,6
300,0,109,101,6,263,6
50,1,25,19,4,42,5
300,1,141,120,5,264,6
250,1,103,87,4,234,6
50,1,21,21,3,41,4
350,0,140,117,5,311,6
25,0,9,9,5,25,5
100,1,47,30,3,83,5
500,1,205,166,5,411,6
25,0,13,13,4,17,4
450,0,147,136,5,412,7
450,1,180,156,4,424,6
400,0,144,137,5,313,7
50,1,25,21,4,47,5
300,0,107,96,5,245,6
50,0,19,17,4,25,5
500,0,190,143,6,450,7
350,1,161,143,5,293,6
450,1,203,191,5,379,5
100,0,43,33,5,77,5
150,1,64,55,4,116,5
25,0,14,12,3,23,4
300,1,132,114,5,290,6
100,0,35,35,5,82,6
50,1,21,18,4,23,5
300,0,122,99,5,234,6
250,0,104,89,5,175,6
450,0,166,165,6,433,8
100,1,52,43,5,74,5
450,0,171,136,4,358,6
400,1,182,144,3,220,5
350,1,166,152,5,286,5
500,0,187,158,5,440,7
50,1,26,20,3,43,4
500,0,172,169,5,486,7
300,0,116,81,4,278,7
500,0,171,169,6,473,7
450,1,192,191,5,399,6
400,1,181,149,5,303,6
100,1,59,44,4,97,5
500,0,185,183,6,464,8
200,0,85,75,5,182,7
300,0,119,112,4,272,6
200,1,94,93,5,185,6
50,0,21,19,5,49,6
300,1,126,117,5,257,6
450,1,188,170,4,351,6
300,1,130,90,5,118,5
25,1,13,9,3,24,4
100,1,51,43,5,79,5
350,0,131,114,6,280,7
25,1,11,11,3,11,4
350,0,124,112,5,279,6
300,1,136,112,5,291,6
500,1,236,208,6,415,6
250,0,102,70,6,234,7
50,0,19,14,4,35,5
25,1,11,10,4,13,4
500,0,169,153,6,491,7
450,0,147,141,6,420,8
250,1,118,83,5,209,6
150,0,56,47,5,93,6
25,1,14,13,3,19,4
300,1,117,112,5,252,6
450,1,201,193,5,379,5
150,1,66,52,4,98,6
200,1,87,79,5,155,5
200,1,100,75,5,171,5
450,1,194,161,4,375,6
400,1,178,172,4,336,5
400,1,193,132,5,346,6
400,1,179,176,5,349,6
200,1,84,70,4,154,5
100,0,35,27,4,75,5
500,0,196,138,5,379,7
500,1,222,190,4,375,6
400,0,148,143,7,378,7
150,0,60,45,5,75,6
25,0,13,12,4,22,4
350,0,132,123,6,268,8
200,0,73,66,5,155,6
300,0,119,97,6,285,7
50,0,19,16,4,39,5
150,0,57,48,5,109,6
350,0,129,120,6,317,7
50,0,20,15,5,47,6
500,1,223,195,5,340,6
25,1,14,11,4,23,4
50,0,20,20,3,26,4
250,0,99,91,5,218,6
150,1,71,59,4,124,5
50,0,20,16,4,43,5
450,0,169,160,5,368,7
400,0,136,124,5,308,7
100,0,42,37,5,84,6
300,0,119,99,4,148,5
25,0,10,8,5,15,5
300,1,146,129,4,249,6
200,1,88,83,5,148,6
300,1,129,98,4,130,5
450,0,161,155,7,443,8
50,1,25,22,4,40,5
150,1,66,50,3,121,5
500,1,203,167,5,368,5
200,1,94,75,4,153,5
50,0,23,17,5,31,5
250,0,97,80,6,243,7
300,1,125,122,5,226,6
100,0,40,39,4,94,5
450,1,200,157,5,356,6
400,1,161,148,5,386,6
350,0,130,128,5,255,7
400,0,154,136,6,319,7
100,0,40,34,5,75,5
25,1,12,7,3,12,4
350,1,146,129,4,285,5
300,0,111,95,6,248,6
150,0,60,50,5,141,6
100,1,51,37,4,57,5
500,1,215,181,4,439,6
50,0,20,17,4,33,5
50,0,18,17,4,27,5
500,1,206,199,5,445,6
350,1,153,133,4,220,5
300,0,133,121,5,251,7
150,1,66,46,4,95,5
50,0,23,16,5,38,5
50,1,26,23,4,47,5
300,0,97,90,6,290,7
500,0,184,161,6,496,7
450,1,208,153,5,356,6
25,1,15,10,3,12,4
50,1,26,20,3,23,4
350,0,130,100,6,329,7
25,1,10,10,3,10,4
50,1,26,24,3,24,4
450,1,194,191,4,354,6
300,0,109,100,7,290,8
250,1,107,83,4,137,5
100,1,54,46,5,77,5
150,1,71,60,4,121,5
100,0,40,32,6,97,7
500,0,172,159,5,459,7
400,0,149,126,5,328,7
300,0,103,91,5,295,7
200,1,97,72,3,144,5
250,0,102,71,5,164,6
250,1,110,107,5,234,6
200,1,81,72,3,78,4
250,1,119,74,4,123,5
250,0,98,87,6,228,8
500,1,210,167,5,417,6
50,1,26,25,3,14,4
150,1,65,49,4,127,5
250,1,112,98,5,228,6
300,0,119,107,4,204,6
100,0,45,33,4,60,5
450,1,205,158,5,410,6
300,1,131,118,4,246,6
450,0,169,150,7,421,7
50,0,20,15,5,38,5
150,0,63,46,5,146,6
250,0,97,83,6,234,7
400,1,171,136,5,326,6
200,0,82,70,5,195,7
350,1,143,131,4,279,5
300,0,119,109,5,276,7
200,1,90,77,4,154,5
350,0,133,124,5,297,7
350,1,151,109,4,285,6
250,1,110,97,4,235,5
450,1,193,148,4,364,6
400,0,141,126,6,312,7
100,1,48,40,4,46,5
150,0,62,46,5,143,5
400,0,157,131,4,312,6
50,1,22,15,4,47,5
100,0,41,34,4,72,6
400,0,152,140,5,371,7
250,0,93,84,5,180,6
500,0,178,141,6,395,7
500,1,216,200,3,437,6
450,0,164,144,6,367,7
450,0,170,157,5,332,6
250,0,100,75,4,165,6
150,1,61,55,5,142,6
450,0,177,137,6,425,7
300,1,128,123,5,293,6
250,1,107,94,5,207,6
100,0,41,32,5,96,6
350,0,123,109,5,284,6
50,1,18,17,5,42,5
250,0,87,68,6,214,7
150,1,67,57,5,121,5
25,1,14,12,4,22,4
50,0,21,17,4,28,5
450,0,168,151,6,333,7
350,0,121,102,6,251,6
400,0,144,135,5,316,7
450,0,171,145,6,347,7
200,1,91,73,4,159,5
300,1,144,116,5,224,5
150,0,55,43,5,145,6
400,0,143,139,6,298,7
450,1,181,154,4,381,6
450,0,177,164,6,439,8
100,1,47,42,5,98,6
400,1,152,133,5,319,6
250,0,93,76,6,233,7
450,1,191,167,5,399,7
25,1,11,11,4,24,5
100,0,38,30,5,75,6
350,1,144,137,5,292,6
250,1,121,100,4,220,5
350,1,141,141,4,314,6
450,0,150,138,5,374,7
300,0,109,101,7,291,8
350,0,120,116,5,259,6
350,0,120,110,6,297,7
400,1,179,152,5,381,6
400,1,161,127,5,323,6
400,1,173,165,5,343,6
300,0,117,110,5,241,6
100,1,45,39,5,59,5
450,1,191,174,4,385,6
50,1,20,17,3,34,5
500,1,231,166,5,414,6
300,1,126,106,5,260,6
350,1,141,138,5,324,6
250,1,108,86,4,245,6
450,0,172,147,6,421,7
400,1,176,149,4,333,6
50,0,22,22,4,34,5
25,0,10,10,3,21,4
400,1,189,154,6,357,6
200,0,75,65,5,196,7
150,0,62,59,6,145,8
450,0,159,144,6,407,7
250,1,116,116,4,184,6
200,1,95,68,4,162,5
500,0,164,155,6,495,7
25,1,14,14,3,11,4
450,1,187,181,5,446,6
50,1,21,17,4,44,5
400,1,171,160,6,325,7
50,0,18,16,3,15,5
150,0,55,55,5,134,7
250,0,98,93,6,194,7
200,1,93,74,4,161,5
150,1,71,59,4,108,5
450,1,184,146,4,350,6
150,1,73,62,4,124,5
150,0,60,58,5,114,5
350,0,118,116,6,273,7
350,1,166,166,4,326,6
50,1,26,19,3,19,4
500,0,176,152,5,384,7
400,0,144,142,5,317,7
100,1,37,31,3,50,4
25,0,12,11,3,6,3
150,0,55,46,5,97,6
150,1,66,55,4,63,5
350,0,121,109,6,281,7
100,0,44,34,5,93,5
150,1,65,63,5,85,6
500,1,219,202,5,445,6
200,1,79,68,4,157,5
25,0,12,8,6,22,6
50,0,18,17,4,14,4
300,1,126,105,6,297,6
150,1,69,62,3,69,4
50,0,23,19,5,40,5
200,1,96,77,5,195,6
400,1,177,123,4,157,5
25,0,11,8,4,18,5
50,1,27,23,4,25,4
400,0,160,126,6,325,7
400,1,167,141,5,312,6
25,1,11,11,3,13,4
150,0,58,48,4,116,5
350,0,114,99,6,269,6
450,0,161,144,6,420,7
450,0,163,134,6,422,7
100,1,53,48,4,79,4
400,0,148,133,4,341,6
250,0,92,72,4,227,6
100,1,41,36,5,87,5
400,0,135,121,6,327,7
500,0,170,147,6,489,7
500,1,218,176,4,495,6
150,0,55,54,5,115,6
100,0,39,33,4,57,5
350,0,130,113,6,258,7
400,0,143,111,5,352,7
150,0,54,40,5,85,5
450,1,193,154,4,363,6
150,0,68,60,4,124,6
100,1,45,42,4,84,5
450,1,183,168,5,397,7
500,0,179,135,5,364,7
300,1,141,123,4,264,6
400,0,145,129,6,302,7
25,0,9,9,4,10,4
200,1,84,74,5,185,6
450,1,204,183,5,412,6
50,1,23,17,3,23,4
200,0,78,65,7,196,7
25,1,15,13,4,15,4
50,1,22,17,5,36,5
400,0,154,129,6,395,7
250,1,119,79,4,106,5
250,0,101,87,6,194,7
500,1,224,164,5,405,6
400,1,171,151,5,366,6
300,0,130,93,6,224,7
25,0,11,10,3,20,4
450,1,190,178,5,379,6
450,0,152,127,6,365,7
400,1,170,151,4,329,6
25,1,11,10,4,8,4
450,1,186,158,5,364,5
250,1,114,74,5,196,6
50,1,26,25,5,47,5
250,0,94,85,5,206,7
25,1,11,11,4,4,4
25,1,12,10,5,22,6
150,0,65,50,5,117,6
500,1,220,195,5,425,6
150,1,63,58,4,70,5
450,0,167,126,6,429,7
25,1,13,13,2,12,3
200,0,67,66,5,159,7
300,1,138,120,5,268,6
450,1,187,161,4,391,6
50,0,24,18,5,34,5
150,0,52,49,4,108,6
300,1,139,125,5,235,6
350,1,141,132,4,261,6
50,1,28,22,3,39,4
500,1,219,161,5,498,6
50,0,17,16,5,37,5
350,1,141,138,4,267,6
150,1,68,48,5,135,5
400,0,146,120,5,321,6
50,1,20,20,4,41,5
150,0,47,43,4,112,6
150,0,68,54,5,108,5
50,1,22,21,3,16,4
500,1,230,205,5,425,6
100,1,48,34,4,47,4
150,0,54,45,5,126,6
400,1,175,117,6,325,6
400,1,153,141,5,345,6
500,1,218,173,4,491,6
350,0,120,114,6,257,7
50,0,24,19,4,18,4
50,0,23,21,5,47,6
150,0,57,55,5,111,6
350,1,155,134,5,346,6
25,0,11,8,5,17,5
300,1,132,113,4,238,6
50,0,23,16,4,42,5
350,1,137,112,5,298,6
500,1,202,191,5,379,6
500,0,171,155,6,472,8
100,0,38,37,5,66,6
100,1,50,39,4,75,5
400,1,165,137,5,391,6
100,1,55,41,3,49,4
100,1,53,52,4,57,5
100,1,55,49,4,83,5
50,0,25,19,5,43,5
250,1,117,81,4,119,5
200,1,80,71,3,144,5
300,1,136,118,5,247,6
150,1,64,62,5,134,6
25,0,9,9,3,14,5
25,0,9,9,4,23,5
300,0,96,80,5,204,6
450,0,168,134,5,377,7
450,0,165,137,5,332,7
500,0,181,167,6,495,8
450,1,198,156,5,391,6
450,0,178,152,6,439,7
150,0,60,53,4,109,6
400,0,148,138,5,360,6
200,1,90,74,4,174,5
100,1,45,36,4,43,4
350,0,116,105,5,263,7
25,0,13,9,3,16,4
300,1,142,127,4,241,5
400,0,146,137,5,376,7
350,0,127,119,6,293,7
300,1,141,97,5,246,6
500,1,221,174,6,472,6
300,1,127,103,5,292,6
500,1,204,195,5,397,6
400,0,143,130,6,312,7
200,1,96,80,5,176,6
450,0,157,132,5,363,7
350,0,126,108,5,264,7
500,0,198,163,7,494,8
350,0,111,104,6,255,7
200,0,74,60,5,169,6
200,1,82,61,4,146,5
250,1,119,106,6,248,7
400,0,149,145,4,330,7
350,1,161,158,4,294,6
200,1,85,65,5,151,5
100,1,49,41,5,89,6
400,0,143,120,7,371,8
25,0,11,8,5,22,5
500,1,239,223,4,418,5
200,1,88,64,5,105,5
100,0,37,32,5,63,6
350,1,150,111,4,127,5
25,0,11,8,3,6,4
50,1,21,16,4,19,5
500,0,188,174,6,489,8
250,1,102,74,3,199,5
250,0,86,74,6,234,7
25,1,13,9,3,9,3
400,0,152,150,4,329,6
500,1,200,173,5,450,6
25,1,13,11,4,12,4
400,1,167,145,6,381,6
250,1,96,77,5,168,6
400,0,146,127,5,317,7
50,1,25,23,4,24,5
350,0,133,120,4,271,6
400,1,174,160,7,399,8
250,1,104,89,5,206,5
50,1,26,18,4,44,5
450,1,186,185,5,376,6
150,0,62,59,5,145,6
300,1,125,110,4,233,5
300,1,129,110,6,251,7
350,1,154,141,5,293,5
400,0,149,125,5,317,6
100,0,35,31,5,81,6
300,1,125,112,4,221,5
250,0,97,81,5,208,6
400,0,130,120,5,325,7
25,0,11,10,3,13,4
450,1,192,170,5,371,6
150,0,56,50,6,135,6
300,0,105,86,5,266,7
300,0,112,89,5,290,7
500,0,181,156,6,350,7
200,1,86,82,5,161,6
150,0,63,43,6,112,6
50,1,20,18,3,17,4
300,0,120,106,6,263,7
250,0,101,92,5,190,7
350,1,141,123,5,263,6
350,0,132,109,6,269,7
300,0,108,106,5,224,7
300,1,142,112,4,272,6
200,1,84,73,5,70,5
250,1,111,83,3,220,5
350,0,121,109,5,317,7
250,1,103,93,5,247,6
450,1,201,201,5,354,6
50,1,20,16,4,38,5
100,0,45,45,4,79,5
250,1,114,109,5,213,6
350,1,135,127,5,281,7
100,1,42,37,4,89,5
200,0,85,85,4,142,6
500,1,215,156,5,452,6
500,1,208,174,5,448,6
350,1,137,129,5,315,6
250,1,109,84,4,112,5
200,0,72,63,5,161,6
25,0,10,9,4,6,4
300,1,128,93,5,296,6
500,1,229,214,6,481,6
400,1,165,127,5,320,6
25,1,16,14,3,17,3
500,0,165,145,6,484,7
500,0,175,168,5,410,7
